FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,EMD_NM,LI_NM,LNBR_NO,ROAD_NM,BULD_NO,LC_LA,LC_LO,ZIP_NO,RDNMADR_NM,LNM_ADDR,TITLE_NM,PBLPRFR_KND_NM,PBLPRFR_BEGIN_DE,PBLPRFR_END_DE,AGE_VALUE,PBLPRFR_TIME_DC,REST_TIME,CST_CN,LAST_UPDT_DE
달서아트센터 청룡홀,전시/공연,영화/연극/공연,독립극장,대구광역시,달서구,장기동,,722-1,문화회관길,160,35.84342236,128.5228263,42699,대구광역시 달서구 문화회관길 160,대구광역시 달서구 장기동 722-1 달서아트센터,무좀 - 대구,연극,20180929,20180930,전체관람가,110분,,"김상훈, 류왕주, 이동호, 조성준, 김길범, 이혜림",20221130
달성문화센터,전시/공연,영화/연극/공연,독립극장,대구광역시,달성군,다사읍,매곡리,1515-3,대실역북로2길,188,35.86547511,128.4609555,42910,대구광역시 달성군 다사읍 대실역북로2길 188,대구광역시 달성군 다사읍 매곡리 1515-3 달성문화센터,제비전 - 대구,연극,20190426,20190427,8세이상,70분,,,20221130
빈티지 소극장,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2531-3,성당로60길,90,35.8567651,128.5788451,42401,대구광역시 남구 성당로60길 90,대구광역시 남구 대명동 2531-3,리투아니아 - 대구,연극,20190801,20190804,만 15세이상,70분,,,20221130
빈티지 소극장,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2531-3,성당로60길,90,35.8567651,128.5788451,42401,대구광역시 남구 성당로60길 90,대구광역시 남구 대명동 2531-3,자매 - 대구,연극,20180802,20180811,만 12세이상,80분,,,20221130
빈티지 소극장,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2531-3,성당로60길,90,35.8567651,128.5788451,42401,대구광역시 남구 성당로60길 90,대구광역시 남구 대명동 2531-3,향촌동 연가 - 대구,연극,20161025,20161030,만 7세이상,80분,,,20221130
빈티지 소극장,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2531-3,성당로60길,90,35.8567651,128.5788451,42401,대구광역시 남구 성당로60길 90,대구광역시 남구 대명동 2531-3,향촌연가 - 대구,연극,20171111,20171119,만 6세이상,80분,,,20221130
빈티지 소극장,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2531-3,성당로60길,90,35.8567651,128.5788451,42401,대구광역시 남구 성당로60길 90,대구광역시 남구 대명동 2531-3,향촌연가 - 대구,연극,20181108,20181117,만 7세이상,80분,,,20221130
빈티지 소극장,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2531-3,성당로60길,90,35.8567651,128.5788451,42401,대구광역시 남구 성당로60길 90,대구광역시 남구 대명동 2531-3,향촌연가 - 대구,연극,20191024,20191103,만 7세이상,80분,,,20221130
소극장 소금창고,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2131-2,계명중앙1길,48,35.85580489,128.5823068,42402,대구광역시 남구 계명중앙1길 48,대구광역시 남구 대명동 2131-2,2019 대한민국 소극장열전 대구 - 옥주,연극,20190629,20190629,만 9세이상,70분,,,20221130
소극장 소금창고,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2131-2,계명중앙1길,48,35.85580489,128.5823068,42402,대구광역시 남구 계명중앙1길 48,대구광역시 남구 대명동 2131-2,2019 대한민국 소극장열전 대구 - 하녀들,연극,20190701,20190701,만 14세이상,60분,,,20221130
소극장 소금창고,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2131-2,계명중앙1길,48,35.85580489,128.5823068,42402,대구광역시 남구 계명중앙1길 48,대구광역시 남구 대명동 2131-2,괴벨스 극장 - 대구,연극,20180824,20180825,중학생이상 관람가,75분,,"성노진, 박완규, 김은우, 김병건, 신사랑, 홍수민",20221130
소극장 소금창고,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2131-2,계명중앙1길,48,35.85580489,128.5823068,42402,대구광역시 남구 계명중앙1길 48,대구광역시 남구 대명동 2131-2,신팽슬여사 행장기 - 대구,어린이/가족,20181128,20181202,만 7세이상,90분,,,20221130
소극장 소금창고,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2131-2,계명중앙1길,48,35.85580489,128.5823068,42402,대구광역시 남구 계명중앙1길 48,대구광역시 남구 대명동 2131-2,신팽슬여사 행장기 - 대구,연극,20190510,20190602,만 8세이상,95분,,,20221130
소극장 소금창고,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2131-2,계명중앙1길,48,35.85580489,128.5823068,42402,대구광역시 남구 계명중앙1길 48,대구광역시 남구 대명동 2131-2,파수꾼 - 대구,연극,20180504,20180513,만 7세이상,80분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,2019 대학로소극장축제 대구 - 옥주,연극,20191027,20191027,만 9세이상,70분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,가족의 계단 - 대구,연극,20160719,20160724,만 12세이상,70분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,개장수 - 대구,어린이/가족,20170518,20170520,만 14세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,그대만 보여요 - 대구,연극,20190703,20190707,만 13세이상,80분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,기생충,연극,20170727,20170729,만 13세이상,90분,,이지민,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,나무꾼의 옷을 훔친 선녀 - 대구,연극,20180606,20180721,만 12세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,나무꾼의 옷을 훔친 선녀 - 대구,연극,20190717,20190728,만 12세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,두 아이 - 대구,연극,20180803,20180804,만 11세이상,70분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,레알도둑 - 대구,연극,20171220,20171231,만 12세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,로.브 - 대구,연극,20150812,20150926,만 13세이상,90분,,"양찬주, 조영진, 조정흠, 이혜주, 이창호, 고은아, 최은주",20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,로.브 - 대구,연극,20160602,20160702,만 13세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,릴레이 연극열전 - 대구,연극,20170913,20170930,만 12세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,베스룸 - 대구,연극,20161027,20161106,만 14세이상,,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,변기 - 대구,연극,20151118,20151227,만 7세이상,90분,,양찬주,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,변기 - 대구,연극,20160413,20160416,만 7세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,사슬 - 대구,연극,20190806,20190808,만 15세이상,70분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,어른동화 - 대구,연극,20171202,20171203,전체관람가,40분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,에덴 - 대구,연극,20180816,20180818,만 15세이상,70분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,우리아빠 - 대구,어린이/가족,20171207,20171209,만 12세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,음악다방 큐,연극,20150503,20150613,만 13세이상,90분,,"이광식, 양찬주, 이창호, 조정흠, 문희중, 조영진",20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,전설의 고향 - 대구,연극,20160803,20160827,만 13세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,청의 - 대구,연극,20160921,20160925,만 13세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,청의 - 대구,연극,20170607,20170625,만 13세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,춘천 거기 - 대구,연극,20160902,20160911,만 12세이상,110분,,"김한나, 김현규, 박명선, 박지수",20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,춤추는 수사본부 - 대구,연극,20160217,20160326,만 15세이상,120분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,플랜비,어린이/가족,20170406,20170422,만 11세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,플랜비 - 대구,연극,20161214,20170121,만 11세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,해질역 - 대구,연극,20150624,20150725,만 13세이상,90분,,,20221130
예술극장 엑터스토리,전시/공연,영화/연극/공연,독립극장,대구광역시,남구,대명동,,2130-44,현충로,265,35.85590413,128.5825921,42402,대구광역시 남구 현충로 265,대구광역시 남구 대명동 2130-44,해질역 - 대구,연극,20160106,20160130,만 7세이상,90분,,,20221130
예술극장 온,전시/공연,영화/연극/공연,독립극장,대구광역시,중구,동인동2가,,62-5,경상감영길,294,35.87064908,128.6033113,41914,대구광역시 중구 경상감영길 294,대구광역시 중구 동인동2가 62-5,니맘내맘 역할대행 주식회사 - 대구,연극,20180602,20180707,만 10세이상,80분,,,20221130
예술극장 온,전시/공연,영화/연극/공연,독립극장,대구광역시,중구,동인동2가,,62-5,경상감영길,294,35.87064908,128.6033113,41914,대구광역시 중구 경상감영길 294,대구광역시 중구 동인동2가 62-5,니맘내맘 역할대행 주식회사 - 대구,연극,20180426,20180519,만 10세이상,80분,,,20221130
